,name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
0,"Boston, MA, United States",2024-05-12,13.4,6.7,10.6,13.4,4.8,10.1,5.6,71.8,0,0,0,,0,0,18.4,18.1,176.6,1012.3,83.4,16,156,13.5,7,10,2024-05-12T05:25:25,2024-05-12T19:56:30,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,AV085,KBED,0518W,KBOS"
